Frame	X	Y	Z
794	4.688	10.61	-25.11
795	4.64	10.47	-24.9
796	4.984	10.914	-24.44
797	4.434	11.19	-24.61
798	4.91	11.29	-24.42
799	4.8	11.75	-24.83
800	4.645	11.016	-24.6
801	4.543	11.805	-24.67
802	3.148	10.51	-24.38
803	3.943	10.266	-24.77
804	4.742	11.61	-24.67
805	4.73	11.555	-24.44
806	3.496	10.78	-25.38
807	3.582	11.27	-24.88
808	4.5	10.57	-25.1
809	4.19	10.06	-24.92
810	5.414	10.84	-24.95
811	5.32	10.984	-24.75
812	4.875	11.28	-24.55
813	5.516	11.73	-24.5
814	4.85	11.36	-24.6
815	5.227	11.266	-25.02
816	5.207	11.22	-24.98
817	4.258	10.19	-25.14
818	4.953	10.76	-24.81
819	4.703	11.305	-24.97
820	5.137	10.8	-25.03
821	4.656	11.17	-24.66
822	4.902	10.58	-24.7
823	4.652	11.07	-24.62
824	4.977	10.51	-25.22
825	5.184	10.28	-25.06
826	4.293	9.51	-25.61
827	4.83	10.25	-24.94
828	4.836	10.52	-25.02
829	4.7	11.414	-24.4
830	4.098	10.875	-25.14
831	5.17	10.77	-24.88
832	5.598	10.695	-24.9
833	4.848	10.96	-25.11
834	4.8	10.62	-24.66
835	4.64	10.76	-24.5
836	5.47	11.09	-24.84
837	5.438	10.69	-24.9
838	4.97	10.984	-24.61
839	5.09	11.375	-24.86
840	4.625	11.1	-25.53
841	5.504	11.05	-25.2
842	5.434	11.13	-25.06
843	5.02	10.19	-24.8
844	4.566	10.95	-24.92
845	5.062	11.125	-25.23
846	4.293	10.85	-24.77
847	6.055	10.99	-24.98
848	5.098	10.73	-24.64
849	4.82	10.66	-25.38
850	6.023	11.17	-24.77
851	4.32	11.93	-24.48
852	4.703	10.88	-24.72
853	4.96	11.25	-24.94
854	5.01	9.95	-25.33
855	4.34	11.1	-24.8
856	4.746	10.13	-25.11
857	4.906	9.23	-25.31
858	4.617	10.13	-25.17
859	3.914	10.7	-25.08
860	4.715	10.49	-25.86
861	4.65	10.64	-24.88
862	5.867	10.266	-24.95
863	5.734	9.945	-25.22
864	3.893	11.3	-24.86
865	4.61	10.06	-25.52
866	4.7	10.875	-24.73
867	4.914	10.21	-25.31
868	5.414	10.02	-25.2
869	4.69	10.49	-25.62
870	5.99	10.19	-24.94
871	5.58	11.03	-25.14
872	5.17	10.38	-25.16
873	5.88	10.01	-25.34
874	6.516	10.875	-24.69
875	4.617	10.77	-25.12
876	5.66	10.73	-25.16
877	5.246	10.586	-25.36
878	5.395	11.086	-24.9
879	3.936	8.8	-25.48
880	5.258	10.3	-25.69
881	5.094	9.94	-25.17
882	4.793	11.484	-24.38
883	6.613	10.695	-25.02
884	4.844	10.64	-25.06
885	5.395	11.19	-24.98
886	5.332	10.734	-25.27
887	5.027	10.75	-25.27
888	4.76	11.445	-25.14
889	5.043	10.67	-24.7
890	4.55	11.32	-24.88
891	5.13	10.57	-25.08
892	5.406	11.14	-25.3
893	4.812	10.69	-24.92
894	5.434	11.63	-24.61
895	4.93	10.984	-25.28
896	4.414	11.055	-24.83
897	5.42	10.72	-24.66
898	5.176	11.67	-25.2
899	5.11	11.63	-24.83
900	4.27	11.22	-25.42
901	4.984	10.375	-25.66
902	4.59	10.41	-25.38
903	4.85	11.3	-25.19
904	5.293	10.66	-25.31
905	4.28	10.88	-24.3
906	4.395	11.016	-25.44
907	4.723	11.414	-24.83
908	4.914	11.85	-24.7
909	5.895	10.67	-25.05
910	4.77	10.77	-24.48
911	6.027	11.16	-24.53
912	5.555	11.61	-24.86
913	4.43	11.12	-24.83
914	4.938	11.805	-24.16
915	4.81	10.9	-25.2
916	5.17	11.3	-24.8
917	6.094	11.414	-24.4
918	5.566	10.664	-24.78
919	5.43	11.914	-24.88
920	4.543	11.88	-24.66
921	5.07	11.7	-24.42
922	4.477	11.16	-24.56
923	4.53	11.25	-24.31
924	5.1	11.61	-24.56
925	4.76	10.47	-24.83
926	5.156	10.94	-24.73
927	5.617	10.805	-24.81
928	5.09	10.54	-24.67
929	5.51	11.41	-24.56
