Frame	X	Y	Z
848	16.34	-1.556	11.69
849	16.81	-0.675	11.44
850	16.02	-1.222	11.43
851	16.7	-1.6	11.3
852	16.25	-1.447	11.016
853	16.55	-1.029	11.52
854	16.3	-1.272	11.77
855	16.44	-1.539	11.34
856	16.3	-1.433	11.93
857	16.03	-0.73	11.28
858	16.0	-0.983	11.35
859	16.31	-1.599	11.19
860	16.12	-1.743	11.19
861	16.78	-1.116	11.42
862	16.45	-1.457	11.69
863	16.19	-2.08	11.33
864	16.34	-1.97	11.25
865	16.44	-2.676	11.65
866	16.9	-2.285	11.82
867	15.984	-2.07	11.586
868	16.3	-1.512	11.44
869	16.11	-1.413	11.27
870	16.3	-1.536	11.57
871	16.11	-1.468	11.44
872	16.88	-1.569	11.42
873	16.42	-1.42	11.65
874	16.14	-2.824	11.336
875	16.39	-1.478	11.54
876	15.83	-1.843	11.51
877	16.08	-1.576	11.59
878	16.2	-1.608	11.69
879	16.48	-1.17	11.7
880	15.88	-1.995	11.234
881	15.7	-1.787	11.28
882	16.1	-1.8	11.48
883	16.39	-1.733	11.93
884	16.2	-1.539	11.64
885	16.31	-1.034	11.59
886	16.58	-1.616	11.65
887	16.25	-1.098	11.15
888	16.64	-0.836	11.586
889	16.45	-1.457	10.94
890	16.02	-1.396	11.44
891	16.16	-0.902	11.61
892	16.11	-0.736	11.41
893	16.31	-0.654	11.625
894	16.36	-0.992	11.72
895	16.16	-0.726	11.22
896	15.945	-1.269	11.54
897	16.27	-1.114	11.44
898	16.45	-0.674	11.78
899	16.11	-1.121	11.64
900	16.06	-1.868	11.6
901	15.74	-1.548	11.35
902	16.55	-0.84	11.484
903	16.47	-1.194	11.62
904	16.52	-1.448	11.305
905	16.42	-0.615	11.28
906	16.34	-1.648	11.13
907	16.62	-0.842	11.78
908	16.08	-1.76	11.234
909	15.39	-1.863	11.54
910	15.96	-1.828	11.07
911	15.99	-1.209	11.3
912	16.31	-1.663	11.336
913	16.3	-0.897	11.33
914	16.02	-0.843	11.48
915	16.05	-0.969	11.53
916	16.22	-0.794	11.305
917	16.52	-0.551	11.44
918	16.02	-1.424	11.4
919	16.23	-0.942	11.49
920	16.2	-1.045	11.02
921	16.53	-1.177	11.21
922	16.23	-1.617	11.04
923	16.6	-1.281	11.86
924	15.81	-1.704	11.914
925	15.42	-1.563	11.875
926	15.945	-1.802	11.43
927	15.81	-1.25	11.75
928	15.85	-2.31	11.21
929	16.2	-1.674	11.27
